Dates,Temp (F),RH (%),Wind Spd (mph),Precip (in),Flow (ft^3 / s),Sample Flow
2021-05-23 02:00:00+00:00,67,94,9,0.0,218.0,81.5
2021-05-23 03:00:00+00:00,66,94,11,0.0,200.0,81.5
2021-05-23 04:00:00+00:00,66,94,9,0.0,215.0,81.5
2021-05-23 05:00:00+00:00,67,94,10,0.0,222.0,81.5
2021-05-23 06:00:00+00:00,67,94,9,0.0,225.0,81.5
2021-05-23 07:00:00+00:00,66,94,11,0.02,215.0,81.5
2021-05-23 08:00:00+00:00,66,94,11,0.05,215.0,81.5
2021-05-23 09:00:00+00:00,69,88,10,0.12,238.0,81.5
2021-05-23 10:00:00+00:00,69,88,6,0.0,222.0,81.5
2021-05-23 11:00:00+00:00,69,88,3,0.01,209.0,81.5
2021-05-23 12:00:00+00:00,70,94,5,0.0,218.0,81.5
2021-05-23 13:00:00+00:00,73,83,6,0.0,244.0,81.5
2021-05-23 14:00:00+00:00,73,89,13,0.0,235.0,81.5
2021-05-23 15:00:00+00:00,71,96,7,0.22,359.0,81.5
2021-05-23 16:00:00+00:00,73,89,14,0.05,485.0,81.5
2021-05-23 17:00:00+00:00,74,83,9,0.0,328.0,81.5
2021-05-23 18:00:00+00:00,73,83,3,0.0,315.0,81.5
2021-05-23 19:00:00+00:00,73,83,6,0.0,270.0,81.5
2021-05-23 20:00:00+00:00,70,88,7,0.0,267.0,81.5
2021-05-23 21:00:00+00:00,70,88,8,0.0,267.0,81.5
2021-05-23 22:00:00+00:00,69,88,11,0.09,254.0,81.5
2021-05-23 23:00:00+00:00,69,88,8,0.0,241.0,81.5
2021-05-24 00:00:00+00:00,69,88,8,0.0,247.0,81.5
2021-05-24 01:00:00+00:00,68,88,10,0.0,260.0,81.5
2021-05-24 02:00:00+00:00,67,94,10,0.0,244.0,81.5
2021-05-24 03:00:00+00:00,65,93,8,0.0,247.0,81.5
2021-05-24 04:00:00+00:00,65,94,10,0.0,231.0,81.5
2021-05-24 05:00:00+00:00,65,94,10,0.0,231.0,81.5
2021-05-24 06:00:00+00:00,66,94,11,0.0,247.0,81.5
2021-05-24 07:00:00+00:00,68,88,11,0.0,260.0,81.5
2021-05-24 08:00:00+00:00,71,83,22,0.0,287.0,81.5
2021-05-24 09:00:00+00:00,72,83,18,0.0,284.0,81.5
2021-05-24 10:00:00+00:00,74,83,18,0.0,263.0,81.5
2021-05-24 11:00:00+00:00,75,74,23,0.0,263.0,81.5
2021-05-24 12:00:00+00:00,78,65,22,0.0,287.0,81.5
2021-05-24 13:00:00+00:00,79,65,23,0.0,300.0,81.5
2021-05-24 14:00:00+00:00,81,62,22,0.0,300.0,81.5
2021-05-24 15:00:00+00:00,81,62,20,0.0,303.0,81.5
2021-05-24 16:00:00+00:00,81,58,17,0.0,257.0,81.5
2021-05-24 17:00:00+00:00,80,54,16,0.0,247.0,81.5
2021-05-24 18:00:00+00:00,78,51,20,0.0,250.0,81.5
2021-05-24 19:00:00+00:00,76,61,16,0.0,257.0,81.5
2021-05-24 20:00:00+00:00,74,65,15,0.0,260.0,81.5
2021-05-24 21:00:00+00:00,72,71,14,0.0,264.0,81.5
2021-05-24 22:00:00+00:00,72,73,16,0.0,270.0,81.5
2021-05-24 23:00:00+00:00,71,73,17,0.0,267.0,81.5
2021-05-25 00:00:00+00:00,69,78,17,0.0,277.0,81.5
2021-05-25 01:00:00+00:00,68,83,17,0.0,232.0,81.5
2021-05-25 02:00:00+00:00,68,83,15,0.0,251.0,81.5
2021-05-25 03:00:00+00:00,67,88,17,0.0,254.0,81.5
2021-05-25 04:00:00+00:00,66,88,11,0.0,241.0,81.5
2021-05-25 05:00:00+00:00,67,88,16,0.0,257.0,81.5
2021-05-25 06:00:00+00:00,68,83,17,0.0,264.0,81.5
2021-05-25 07:00:00+00:00,68,88,16,0.0,264.0,81.5
2021-05-25 08:00:00+00:00,69,83,18,0.0,238.0,81.5
2021-05-25 09:00:00+00:00,73,73,20,0.0,244.0,81.5
2021-05-25 10:00:00+00:00,75,74,23,0.0,264.0,81.5
2021-05-25 11:00:00+00:00,77,69,22,0.0,235.0,81.5
2021-05-25 12:00:00+00:00,81,62,20,0.0,247.0,81.5
2021-05-25 13:00:00+00:00,81,54,21,0.0,254.0,81.5
2021-05-25 14:00:00+00:00,84,45,23,0.0,254.0,81.5
2021-05-25 15:00:00+00:00,83,42,25,0.0,244.0,81.5
2021-05-25 16:00:00+00:00,84,40,26,0.0,257.0,81.5
2021-05-25 17:00:00+00:00,83,37,23,0.0,238.0,81.5
2021-05-25 18:00:00+00:00,80,33,16,0.0,251.0,81.5
2021-05-25 19:00:00+00:00,77,34,14,0.0,264.0,81.5
2021-05-25 20:00:00+00:00,74,36,15,0.0,247.0,81.5
2021-05-25 21:00:00+00:00,69,45,9,0.0,235.0,81.5
2021-05-25 22:00:00+00:00,69,40,13,0.0,309.0,81.5
2021-05-25 23:00:00+00:00,67,49,17,0.0,267.0,81.5
2021-05-26 00:00:00+00:00,63,55,11,0.0,274.0,81.5
2021-05-26 01:00:00+00:00,60,59,8,0.0,270.0,81.5
2021-05-26 02:00:00+00:00,58,67,9,0.0,270.0,81.5
2021-05-26 03:00:00+00:00,57,67,9,0.0,264.0,81.5
2021-05-26 04:00:00+00:00,55,72,9,0.0,225.0,81.5
2021-05-26 05:00:00+00:00,55,72,10,0.0,216.0,81.5
2021-05-26 06:00:00+00:00,58,70,13,0.0,219.0,81.5
2021-05-26 07:00:00+00:00,60,68,16,0.0,200.0,81.5
2021-05-26 08:00:00+00:00,62,63,20,0.0,225.0,81.5
2021-05-26 09:00:00+00:00,63,59,20,0.0,241.0,81.5
2021-05-26 10:00:00+00:00,62,59,20,0.0,251.0,81.5
2021-05-26 11:00:00+00:00,63,55,16,0.0,241.0,81.5
2021-05-26 12:00:00+00:00,64,54,17,0.0,206.0,81.5
2021-05-26 13:00:00+00:00,63,55,14,0.0,203.0,81.5
2021-05-26 14:00:00+00:00,66,49,16,0.0,216.0,81.5
2021-05-26 15:00:00+00:00,67,47,10,0.0,229.0,81.5
2021-05-26 16:00:00+00:00,65,49,8,0.0,229.0,81.5
2021-05-26 17:00:00+00:00,65,45,11,0.0,183.0,81.5
2021-05-26 18:00:00+00:00,63,48,9,0.0,203.0,81.5
2021-05-26 19:00:00+00:00,59,55,8,0.0,229.0,81.5
2021-05-26 20:00:00+00:00,56,62,7,0.0,203.0,81.5
2021-05-26 21:00:00+00:00,57,59,7,0.0,232.0,81.5
2021-05-26 22:00:00+00:00,54,67,8,0.0,238.0,81.5
2021-05-26 23:00:00+00:00,53,67,7,0.0,222.0,81.5
2021-05-27 00:00:00+00:00,53,67,11,0.0,216.0,81.5
2021-05-27 01:00:00+00:00,53,67,7,0.0,222.0,81.5
2021-05-27 02:00:00+00:00,53,62,13,0.0,197.0,81.5
2021-05-27 03:00:00+00:00,52,66,8,0.0,191.0,81.5
2021-05-27 04:00:00+00:00,53,62,11,0.0,197.0,81.5
2021-05-27 05:00:00+00:00,50,82,13,0.06,203.0,81.5
2021-05-27 06:00:00+00:00,49,93,13,0.03,191.0,81.5
2021-05-27 07:00:00+00:00,48,93,14,0.08,197.0,81.5
2021-05-27 08:00:00+00:00,48,93,23,0.03,206.0,81.5
2021-05-27 09:00:00+00:00,46,93,17,0.06,229.0,81.5
2021-05-27 10:00:00+00:00,44,93,21,0.17,219.0,81.5
2021-05-27 11:00:00+00:00,44,93,25,0.1,177.0,81.5
2021-05-27 12:00:00+00:00,44,93,24,0.19,188.0,81.5
2021-05-27 13:00:00+00:00,43,100,13,0.16,197.0,81.5
2021-05-27 14:00:00+00:00,43,87,17,0.08,206.0,81.5
2021-05-27 15:00:00+00:00,43,93,17,0.0,232.0,81.5
2021-05-27 16:00:00+00:00,43,93,18,0.02,281.0,81.5
2021-05-27 17:00:00+00:00,43,87,15,0.01,300.0,81.5
2021-05-27 18:00:00+00:00,42,91,17,0.0,288.0,81.5
2021-05-27 19:00:00+00:00,42,91,14,0.0,342.0,81.5
2021-05-27 20:00:00+00:00,41,93,18,0.0,416.0,81.5
2021-05-27 21:00:00+00:00,41,87,22,0.0,427.0,81.5
2021-05-27 22:00:00+00:00,41,87,16,0.0,390.0,81.5
2021-05-27 23:00:00+00:00,40,92,14,0.01,352.0,81.5
2021-05-28 00:00:00+00:00,40,92,16,0.0,319.0,81.5
2021-05-28 01:00:00+00:00,39,93,15,0.01,297.0,81.5
2021-05-28 02:00:00+00:00,37,92,20,0.01,281.0,81.5
2021-05-28 03:00:00+00:00,37,92,18,0.01,281.0,81.5
2021-05-28 04:00:00+00:00,37,92,17,0.02,288.0,81.5
2021-05-28 05:00:00+00:00,38,92,16,0.01,288.0,81.5
2021-05-28 06:00:00+00:00,38,92,18,0.0,271.0,81.5
2021-05-28 07:00:00+00:00,39,93,16,0.01,297.0,81.5
2021-05-28 08:00:00+00:00,40,92,14,0.0,306.0,81.5
2021-05-28 09:00:00+00:00,42,82,16,0.0,288.0,81.5
2021-05-28 10:00:00+00:00,44,76,16,0.0,278.0,81.5
2021-05-28 11:00:00+00:00,46,71,21,0.0,294.0,81.5
2021-05-28 12:00:00+00:00,49,66,17,0.0,310.0,81.5
2021-05-28 13:00:00+00:00,52,62,18,0.0,306.0,81.5
2021-05-28 14:00:00+00:00,53,54,20,0.0,300.0,81.5
2021-05-28 15:00:00+00:00,54,54,10,0.0,310.0,81.5
2021-05-28 16:00:00+00:00,55,51,0,0.0,323.0,81.5
2021-05-28 17:00:00+00:00,55,51,15,0.0,316.0,81.5
2021-05-28 18:00:00+00:00,54,50,8,0.0,313.0,81.5
2021-05-28 19:00:00+00:00,51,50,6,0.0,294.0,81.5
2021-05-28 20:00:00+00:00,51,50,0,0.0,294.0,81.5
2021-05-28 21:00:00+00:00,49,56,0,0.0,297.0,81.5
2021-05-28 22:00:00+00:00,47,66,3,0.0,297.0,81.5
2021-05-28 23:00:00+00:00,44,70,5,0.0,313.0,81.5
2021-05-29 00:00:00+00:00,40,86,5,0.0,310.0,81.5
2021-05-29 01:00:00+00:00,40,89,3,0.0,319.0,81.5
2021-05-29 02:00:00+00:00,42,75,0,0.0,326.0,81.5
2021-05-29 03:00:00+00:00,42,70,0,0.0,329.0,81.5
2021-05-29 04:00:00+00:00,41,70,7,0.0,323.0,81.5
2021-05-29 05:00:00+00:00,41,61,5,0.0,323.0,81.5
2021-05-29 06:00:00+00:00,40,73,5,0.0,319.0,81.5
2021-05-29 07:00:00+00:00,45,70,8,0.0,319.0,81.5
2021-05-29 08:00:00+00:00,48,62,10,0.0,323.0,81.5
2021-05-29 09:00:00+00:00,52,50,10,0.0,316.0,81.5
2021-05-29 10:00:00+00:00,54,50,10,0.0,326.0,81.5
2021-05-29 11:00:00+00:00,55,44,9,0.0,319.0,81.5
2021-05-29 12:00:00+00:00,57,41,8,0.0,323.0,81.5
2021-05-29 13:00:00+00:00,59,39,8,0.0,339.0,81.5
2021-05-29 14:00:00+00:00,60,39,13,0.0,333.0,81.5
2021-05-29 15:00:00+00:00,61,42,8,0.0,294.0,81.5
2021-05-29 16:00:00+00:00,61,42,10,0.0,307.0,81.5
2021-05-29 17:00:00+00:00,59,44,9,0.0,294.0,81.5
2021-05-29 18:00:00+00:00,59,44,8,0.0,316.0,81.5
2021-05-29 19:00:00+00:00,56,54,6,0.0,310.0,81.5
2021-05-29 20:00:00+00:00,54,58,5,0.0,310.0,81.5
2021-05-29 21:00:00+00:00,53,59,3,0.0,323.0,81.5
2021-05-29 22:00:00+00:00,49,76,5,0.0,307.0,81.5
2021-05-29 23:00:00+00:00,48,71,6,0.0,294.0,81.5
2021-05-30 00:00:00+00:00,48,73,7,0.0,300.0,81.5
2021-05-30 01:00:00+00:00,46,76,6,0.0,303.0,81.5
2021-05-30 02:00:00+00:00,48,71,6,0.0,300.0,81.5
2021-05-30 03:00:00+00:00,48,71,7,0.0,307.0,81.5
2021-05-30 04:00:00+00:00,48,76,3,0.0,291.0,81.5
2021-05-30 05:00:00+00:00,48,81,5,0.0,285.0,81.5
2021-05-30 06:00:00+00:00,49,81,7,0.0,288.0,81.5
2021-05-30 07:00:00+00:00,50,76,7,0.0,297.0,81.5
2021-05-30 08:00:00+00:00,50,76,6,0.0,313.0,81.5
2021-05-30 09:00:00+00:00,52,76,10,0.0,297.0,81.5
2021-05-30 10:00:00+00:00,50,82,15,0.08,294.0,81.5
2021-05-30 11:00:00+00:00,50,94,8,0.1,278.0,81.5
2021-05-30 12:00:00+00:00,51,87,13,0.05,285.0,81.5
2021-05-30 13:00:00+00:00,53,88,14,0.03,310.0,81.5
2021-05-30 14:00:00+00:00,56,88,10,0.01,285.0,81.5
2021-05-30 15:00:00+00:00,56,82,9,0.0,281.0,81.5
2021-05-30 16:00:00+00:00,55,88,9,0.03,300.0,81.5
2021-05-30 17:00:00+00:00,56,88,10,0.0,278.0,81.5
2021-05-30 18:00:00+00:00,57,82,7,0.0,307.0,81.5
2021-05-30 19:00:00+00:00,56,88,5,0.0,313.0,81.5
2021-05-30 20:00:00+00:00,56,88,6,0.0,326.0,81.5
2021-05-30 21:00:00+00:00,54,94,7,0.0,304.0,81.5
2021-05-30 22:00:00+00:00,52,94,7,0.0,316.0,81.5
2021-05-30 23:00:00+00:00,51,87,7,0.0,261.0,81.5
2021-05-31 00:00:00+00:00,50,89,6,0.0,274.0,81.5
2021-05-31 01:00:00+00:00,49,93,5,0.0,278.0,81.5
2021-05-31 02:00:00+00:00,47,100,6,0.0,291.0,81.5
2021-05-31 03:00:00+00:00,47,93,7,0.0,304.0,81.5
2021-05-31 04:00:00+00:00,47,93,7,0.0,304.0,81.5
2021-05-31 05:00:00+00:00,47,93,6,0.0,300.0,81.5
2021-05-31 06:00:00+00:00,48,93,6,0.0,297.0,81.5
2021-05-31 07:00:00+00:00,54,94,9,0.0,297.0,81.5
2021-05-31 08:00:00+00:00,59,82,16,0.0,300.0,81.5
2021-05-31 09:00:00+00:00,64,73,13,0.0,278.0,81.5
2021-05-31 10:00:00+00:00,65,77,15,0.0,297.0,81.5
2021-05-31 11:00:00+00:00,67,78,14,0.0,271.0,81.5
2021-05-31 12:00:00+00:00,70,73,15,0.0,285.0,81.5
2021-05-31 13:00:00+00:00,71,65,11,0.0,264.0,81.5
2021-05-31 14:00:00+00:00,72,61,14,0.0,285.0,81.5
2021-05-31 15:00:00+00:00,71,57,16,0.0,288.0,81.5
2021-05-31 16:00:00+00:00,73,47,16,0.01,297.0,81.5
2021-05-31 17:00:00+00:00,71,46,21,0.0,297.0,81.5
2021-05-31 18:00:00+00:00,68,53,13,0.0,291.0,81.5
2021-05-31 19:00:00+00:00,66,58,7,0.0,291.0,81.5
2021-05-31 20:00:00+00:00,62,63,9,0.0,294.0,81.5
2021-05-31 21:00:00+00:00,58,78,9,0.0,271.0,81.5
2021-05-31 22:00:00+00:00,57,82,10,0.0,271.0,81.5
2021-05-31 23:00:00+00:00,54,88,8,0.0,288.0,81.5
2021-06-01 00:00:00+00:00,52,89,7,0.0,301.0,81.5
2021-06-01 01:00:00+00:00,52,87,9,0.0,288.0,81.5
2021-06-01 02:00:00+00:00,51,87,9,0.0,281.0,81.5
2021-06-01 03:00:00+00:00,50,89,7,0.0,288.0,81.5
2021-06-01 04:00:00+00:00,49,93,6,0.0,288.0,81.5
2021-06-01 05:00:00+00:00,49,93,5,0.0,265.0,81.5
2021-06-01 06:00:00+00:00,52,94,5,0.0,261.0,81.5
2021-06-01 07:00:00+00:00,56,88,7,0.0,265.0,81.5
2021-06-01 08:00:00+00:00,63,72,3,0.0,265.0,81.5
2021-06-01 09:00:00+00:00,70,53,0,0.0,268.0,81.5
2021-06-01 10:00:00+00:00,73,44,3,0.0,255.0,81.5
2021-06-01 11:00:00+00:00,72,41,6,0.0,268.0,81.5
2021-06-01 12:00:00+00:00,73,40,0,0.0,265.0,265.0
2021-06-01 13:00:00+00:00,74,38,6,0.0,258.0,265.0
2021-06-01 14:00:00+00:00,76,36,6,0.0,255.0,265.0
2021-06-01 15:00:00+00:00,77,31,9,0.0,268.0,265.0
2021-06-01 16:00:00+00:00,76,29,9,0.0,245.0,265.0
2021-06-01 17:00:00+00:00,77,28,7,0.0,265.0,265.0
2021-06-01 18:00:00+00:00,75,31,5,0.0,261.0,265.0
2021-06-01 19:00:00+00:00,74,36,3,0.0,248.0,265.0
2021-06-01 20:00:00+00:00,70,35,3,0.0,242.0,265.0
2021-06-01 21:00:00+00:00,64,58,8,0.0,236.0,265.0
2021-06-01 22:00:00+00:00,61,72,6,0.0,233.0,265.0
2021-06-01 23:00:00+00:00,60,68,6,0.0,236.0,265.0
2021-06-02 00:00:00+00:00,57,77,7,0.0,233.0,265.0
2021-06-02 01:00:00+00:00,58,72,9,0.0,236.0,265.0
2021-06-02 02:00:00+00:00,58,72,10,0.0,255.0,265.0
2021-06-02 03:00:00+00:00,56,77,9,0.0,268.0,265.0
2021-06-02 04:00:00+00:00,56,77,9,0.0,242.0,265.0
2021-06-02 05:00:00+00:00,56,77,9,0.0,223.0,265.0
2021-06-02 06:00:00+00:00,60,72,9,0.0,236.0,265.0
2021-06-02 07:00:00+00:00,64,68,11,0.0,239.0,265.0
2021-06-02 08:00:00+00:00,69,56,13,0.0,223.0,265.0
2021-06-02 09:00:00+00:00,74,50,10,0.0,229.0,265.0
2021-06-02 10:00:00+00:00,75,44,11,0.0,229.0,265.0
2021-06-02 11:00:00+00:00,77,36,6,0.0,236.0,265.0
2021-06-02 12:00:00+00:00,77,34,5,0.0,230.0,265.0
2021-06-02 13:00:00+00:00,79,32,11,0.0,239.0,265.0
2021-06-02 14:00:00+00:00,81,32,8,0.0,236.0,265.0
2021-06-02 15:00:00+00:00,78,32,3,0.0,230.0,265.0
2021-06-02 16:00:00+00:00,77,34,7,0.0,236.0,265.0
2021-06-02 17:00:00+00:00,78,32,6,0.0,223.0,265.0
2021-06-02 18:00:00+00:00,78,32,7,0.0,226.0,265.0
2021-06-02 19:00:00+00:00,76,39,7,0.0,226.0,265.0
2021-06-02 20:00:00+00:00,70,46,9,0.0,230.0,265.0
2021-06-02 21:00:00+00:00,68,50,11,0.0,233.0,265.0
2021-06-02 22:00:00+00:00,66,52,10,0.0,230.0,265.0
2021-06-02 23:00:00+00:00,64,56,10,0.0,230.0,265.0
2021-06-03 00:00:00+00:00,63,55,13,0.0,239.0,265.0
2021-06-03 01:00:00+00:00,63,59,13,0.0,245.0,265.0
2021-06-03 02:00:00+00:00,61,63,10,0.0,223.0,265.0
2021-06-03 03:00:00+00:00,60,64,9,0.0,226.0,265.0
2021-06-03 04:00:00+00:00,59,63,11,0.0,226.0,265.0
2021-06-03 05:00:00+00:00,61,59,8,0.0,226.0,265.0
2021-06-03 06:00:00+00:00,66,49,11,0.0,233.0,265.0
2021-06-03 07:00:00+00:00,66,49,11,0.0,226.0,265.0
2021-06-03 08:00:00+00:00,68,46,13,0.0,236.0,265.0
2021-06-03 09:00:00+00:00,77,36,17,0.0,233.0,265.0
2021-06-03 10:00:00+00:00,80,32,21,0.0,242.0,265.0
2021-06-03 11:00:00+00:00,83,30,23,0.0,198.0,265.0
2021-06-03 12:00:00+00:00,84,27,20,0.0,195.0,265.0
2021-06-03 13:00:00+00:00,86,27,18,0.0,214.0,265.0
2021-06-03 14:00:00+00:00,87,26,16,0.0,214.0,265.0
2021-06-03 15:00:00+00:00,88,26,20,0.0,214.0,265.0
2021-06-03 16:00:00+00:00,86,25,18,0.0,214.0,265.0
2021-06-03 17:00:00+00:00,86,25,18,0.0,214.0,265.0
2021-06-03 18:00:00+00:00,84,29,11,0.0,210.0,265.0
2021-06-03 19:00:00+00:00,81,32,10,0.0,214.0,265.0
2021-06-03 20:00:00+00:00,77,36,10,0.0,210.0,265.0
2021-06-03 21:00:00+00:00,76,37,15,0.0,217.0,265.0
2021-06-03 22:00:00+00:00,75,36,16,0.0,220.0,265.0
2021-06-03 23:00:00+00:00,74,38,18,0.0,214.0,265.0
2021-06-04 00:00:00+00:00,72,41,18,0.0,226.0,265.0
2021-06-04 01:00:00+00:00,70,43,16,0.0,230.0,265.0
2021-06-04 02:00:00+00:00,70,43,14,0.0,210.0,265.0
2021-06-04 03:00:00+00:00,68,46,15,0.0,236.0,265.0
2021-06-04 04:00:00+00:00,67,49,15,0.0,214.0,265.0
2021-06-04 05:00:00+00:00,67,49,17,0.0,220.0,265.0
2021-06-04 06:00:00+00:00,70,46,18,0.0,220.0,265.0
2021-06-04 07:00:00+00:00,72,46,18,0.0,204.0,265.0
2021-06-04 08:00:00+00:00,76,44,18,0.0,207.0,265.0
2021-06-04 09:00:00+00:00,78,42,24,0.0,214.0,265.0
2021-06-04 10:00:00+00:00,84,37,20,0.0,230.0,265.0
2021-06-04 11:00:00+00:00,87,33,21,0.0,220.0,265.0
2021-06-04 12:00:00+00:00,90,32,18,0.0,189.0,265.0
2021-06-04 13:00:00+00:00,91,28,23,0.0,187.0,265.0
2021-06-04 14:00:00+00:00,92,26,20,0.0,189.0,265.0
2021-06-04 15:00:00+00:00,92,28,17,0.0,211.0,265.0
2021-06-04 16:00:00+00:00,92,26,15,0.0,220.0,265.0
2021-06-04 17:00:00+00:00,91,26,17,0.0,201.0,265.0
2021-06-04 18:00:00+00:00,89,29,15,0.0,211.0,265.0
2021-06-04 19:00:00+00:00,86,31,14,0.0,220.0,265.0
2021-06-04 20:00:00+00:00,83,35,15,0.0,217.0,265.0
2021-06-04 21:00:00+00:00,80,37,21,0.0,201.0,265.0
2021-06-04 22:00:00+00:00,77,41,21,0.0,181.0,265.0
2021-06-04 23:00:00+00:00,76,44,20,0.0,163.0,265.0
2021-06-05 00:00:00+00:00,74,50,20,0.0,190.0,265.0
2021-06-05 01:00:00+00:00,73,50,18,0.0,195.0,265.0
2021-06-05 02:00:00+00:00,71,53,16,0.0,195.0,265.0
2021-06-05 03:00:00+00:00,70,56,16,0.0,181.0,265.0
2021-06-05 04:00:00+00:00,69,60,14,0.0,198.0,265.0
2021-06-05 05:00:00+00:00,69,60,13,0.0,208.0,265.0
2021-06-05 06:00:00+00:00,71,59,13,0.0,208.0,265.0
2021-06-05 07:00:00+00:00,76,54,18,0.0,190.0,265.0
2021-06-05 08:00:00+00:00,79,48,20,0.0,198.0,265.0
2021-06-05 09:00:00+00:00,84,40,22,0.0,204.0,265.0
2021-06-05 10:00:00+00:00,88,38,21,0.0,208.0,265.0
2021-06-05 11:00:00+00:00,91,32,16,0.0,178.0,265.0
2021-06-05 12:00:00+00:00,92,30,24,0.0,172.0,265.0
2021-06-05 13:00:00+00:00,93,26,23,0.0,178.0,265.0
2021-06-05 14:00:00+00:00,94,26,23,0.0,190.0,265.0
2021-06-05 15:00:00+00:00,94,28,17,0.0,195.0,265.0
2021-06-05 16:00:00+00:00,93,26,16,0.0,184.0,265.0
2021-06-05 17:00:00+00:00,92,28,20,0.0,175.0,265.0
2021-06-05 18:00:00+00:00,91,32,16,0.0,193.0,265.0
2021-06-05 19:00:00+00:00,88,36,10,0.0,205.0,265.0
2021-06-05 20:00:00+00:00,85,40,11,0.0,208.0,265.0
2021-06-05 21:00:00+00:00,82,46,11,0.0,193.0,265.0
2021-06-05 22:00:00+00:00,81,51,20,0.0,150.0,265.0
2021-06-05 23:00:00+00:00,79,54,18,0.0,161.0,265.0
2021-06-06 00:00:00+00:00,77,54,17,0.0,172.0,265.0
2021-06-06 01:00:00+00:00,75,57,16,0.0,184.0,265.0
2021-06-06 02:00:00+00:00,73,61,16,0.0,193.0,265.0
2021-06-06 03:00:00+00:00,71,66,14,0.0,187.0,265.0
2021-06-06 04:00:00+00:00,70,69,14,0.0,178.0,265.0
2021-06-06 05:00:00+00:00,68,73,11,0.0,166.0,265.0
2021-06-06 06:00:00+00:00,70,71,11,0.0,166.0,265.0
2021-06-06 07:00:00+00:00,73,65,14,0.0,178.0,265.0
2021-06-06 08:00:00+00:00,76,61,20,0.0,163.0,265.0
2021-06-06 09:00:00+00:00,79,54,21,0.0,172.0,265.0
2021-06-06 10:00:00+00:00,82,45,24,0.0,190.0,265.0
2021-06-06 11:00:00+00:00,83,45,26,0.0,169.0,265.0
2021-06-06 12:00:00+00:00,85,40,24,0.0,161.0,265.0
2021-06-06 13:00:00+00:00,86,40,24,0.0,158.0,265.0
2021-06-06 14:00:00+00:00,89,36,25,0.0,169.0,265.0
2021-06-06 15:00:00+00:00,88,36,26,0.0,161.0,265.0
2021-06-06 16:00:00+00:00,88,38,21,0.0,172.0,265.0
2021-06-06 17:00:00+00:00,85,45,22,0.0,166.0,265.0
2021-06-06 18:00:00+00:00,82,51,22,0.0,175.0,265.0
2021-06-06 19:00:00+00:00,80,51,14,0.0,169.0,265.0
2021-06-06 20:00:00+00:00,78,58,13,0.0,169.0,265.0
2021-06-06 21:00:00+00:00,76,62,11,0.0,161.0,265.0
2021-06-06 22:00:00+00:00,74,69,9,0.0,163.0,265.0
2021-06-06 23:00:00+00:00,72,73,9,0.0,169.0,265.0
2021-06-07 00:00:00+00:00,72,73,11,0.0,178.0,265.0
2021-06-07 01:00:00+00:00,71,73,10,0.0,161.0,265.0
2021-06-07 02:00:00+00:00,69,78,9,0.0,166.0,265.0
2021-06-07 03:00:00+00:00,69,78,7,0.0,172.0,265.0
2021-06-07 04:00:00+00:00,69,83,9,0.0,161.0,265.0
2021-06-07 05:00:00+00:00,69,83,13,0.0,175.0,265.0
2021-06-07 06:00:00+00:00,71,78,13,0.0,164.0,265.0
2021-06-07 07:00:00+00:00,75,69,14,0.0,161.0,265.0
2021-06-07 08:00:00+00:00,79,61,18,0.0,169.0,265.0
2021-06-07 09:00:00+00:00,82,58,17,0.0,175.0,265.0
2021-06-07 10:00:00+00:00,83,58,13,0.0,169.0,265.0
2021-06-07 11:00:00+00:00,85,55,9,0.0,139.0,265.0
2021-06-07 12:00:00+00:00,87,46,13,0.0,142.0,265.0
2021-06-07 13:00:00+00:00,89,43,11,0.0,158.0,265.0
2021-06-07 14:00:00+00:00,90,41,9,0.0,158.0,265.0
2021-06-07 15:00:00+00:00,90,41,11,0.0,169.0,265.0
2021-06-07 16:00:00+00:00,89,41,10,0.0,169.0,265.0
2021-06-07 17:00:00+00:00,89,41,13,0.0,169.0,265.0
2021-06-07 18:00:00+00:00,88,42,13,0.0,169.0,265.0
2021-06-07 19:00:00+00:00,86,46,8,0.0,172.0,265.0
2021-06-07 20:00:00+00:00,82,51,7,0.0,169.0,265.0
2021-06-07 21:00:00+00:00,78,60,7,0.0,166.0,265.0
2021-06-07 22:00:00+00:00,76,65,7,0.0,166.0,265.0
2021-06-07 23:00:00+00:00,74,69,8,0.0,139.0,265.0
2021-06-08 00:00:00+00:00,76,69,13,0.0,142.0,265.0
2021-06-08 01:00:00+00:00,73,73,9,0.0,161.0,265.0
2021-06-08 02:00:00+00:00,72,78,10,0.0,161.0,265.0
2021-06-08 03:00:00+00:00,71,78,8,0.0,155.0,265.0
2021-06-08 04:00:00+00:00,69,83,8,0.0,166.0,265.0
2021-06-08 05:00:00+00:00,68,88,6,0.0,164.0,265.0
2021-06-08 06:00:00+00:00,70,88,3,0.0,164.0,265.0
2021-06-08 07:00:00+00:00,75,74,7,0.0,169.0,265.0
2021-06-08 08:00:00+00:00,80,66,8,0.0,153.0,265.0
2021-06-08 09:00:00+00:00,82,58,5,0.0,147.0,265.0
2021-06-08 10:00:00+00:00,85,62,3,0.0,153.0,265.0
2021-06-08 11:00:00+00:00,86,49,0,0.0,155.0,265.0
2021-06-08 12:00:00+00:00,87,52,8,0.0,161.0,265.0
2021-06-08 13:00:00+00:00,89,46,10,0.0,158.0,265.0
2021-06-08 14:00:00+00:00,90,46,11,0.0,147.0,265.0
2021-06-08 15:00:00+00:00,90,45,8,0.0,153.0,265.0
